lr,train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,val_auroc_macro,train_loss_epoch,train_acc_epoch
8.612716919742525e-05,0.0036972761154174805,1.0,26,999,,,,,
8.583237649872899e-05,0.6742401123046875,0.3333333432674408,26,1009,,,,,
8.553499355912209e-05,1.072021484375,0.0,26,1019,,,,,
,,,26,1025,0.9642170071601868,0.5416666865348816,0.8938657641410828,,
,,,26,1025,,,,0.7427829504013062,0.5942981839179993
8.52350567583926e-05,0.420562744140625,1.0,27,1029,,,,,
8.493258064845577e-05,0.4993896484375,1.0,27,1039,,,,,
8.462757978122681e-05,1.3697509765625,0.3333333432674408,27,1049,,,,,
8.432009053649381e-05,1.42333984375,0.0,27,1059,,,,,
,,,27,1063,0.9831879734992981,0.555555522441864,0.8980849385261536,,
,,,27,1063,,,,0.6188982129096985,0.7149123549461365
8.401012019021437e-05,0.8212890625,0.3333333432674408,28,1069,,,,,
8.369769784621894e-05,0.88470458984375,0.5,28,1079,,,,,
8.3382852608338e-05,0.485595703125,1.0,28,1089,,,,,
8.306559175252914e-05,1.0302886962890625,0.3333333432674408,28,1099,,,,,
,,,28,1101,0.9651877880096436,0.5277777910232544,0.9206860065460205,,
,,,28,1101,,,,0.5938342809677124,0.7017543911933899
8.274595165858045e-05,1.102294921875,0.0,29,1109,,,,,
8.242395415436476e-05,0.5865478515625,0.3333333432674408,29,1119,,,,,
8.209961379179731e-05,0.016003668308258057,1.0,29,1129,,,,,
8.177295967470855e-05,0.9873046875,0.0,29,1139,,,,,
,,,29,1139,0.9091097712516785,0.5972222685813904,0.9015151858329773,,
,,,29,1139,,,,0.703457236289978,0.6271929740905762
8.144402090692893e-05,0.4923095703125,0.3333333432674408,30,1149,,,,,
8.111281204037368e-05,0.654296875,1.0,30,1159,,,,,
8.077935490291566e-05,2.318115234375,0.3333333432674408,30,1169,,,,,
,,,30,1177,1.2054756879806519,0.5277777910232544,0.8814077973365784,,
,,,30,1177,,,,0.5888172388076782,0.752193033695221
8.044368587434292e-05,0.77105712890625,0.3333333432674408,31,1179,,,,,
8.01058195065707e-05,0.7435150146484375,0.3333333432674408,31,1189,,,,,
7.976577762747183e-05,0.819091796875,1.0,31,1199,,,,,
7.94235966168344e-05,0.002401590347290039,1.0,31,1209,,,,,
,,,31,1215,1.3009692430496216,0.5694444179534912,0.872474730014801,,
,,,31,1215,,,,0.4755067229270935,0.7653509378433228
7.907929102657363e-05,1.172607421875,0.3333333432674408,32,1219,,,,,
7.873288996051997e-05,0.029428482055664062,1.0,32,1229,,,,,
7.838442252250388e-05,0.473876953125,1.0,32,1239,,,,,
7.80339032644406e-05,0.58984375,1.0,32,1249,,,,,
,,,32,1253,1.1042464971542358,0.5277777910232544,0.9077019691467285,,
,,,32,1253,,,,0.45141807198524475,0.7850877642631531
7.768136129016057e-05,0.0709075927734375,1.0,33,1259,,,,,
7.732682570349425e-05,0.12377935647964478,1.0,33,1269,,,,,
7.69703256082721e-05,0.9794921875,0.0,33,1279,,,,,
7.661187555640936e-05,0.1766357421875,1.0,33,1289,,,,,
,,,33,1291,1.029344081878662,0.5555555820465088,0.9077966809272766,,
,,,33,1291,,,,0.4606335461139679,0.7258772850036621
7.625150465173647e-05,0.71246337890625,0.5,34,1299,,,,,
7.588924199808389e-05,0.20989990234375,1.0,34,1309,,,,,
7.552511669928208e-05,1.0747222900390625,0.5,34,1319,,,,,
7.515915058320388e-05,0.134033203125,1.0,34,1329,,,,,
,,,34,1329,1.3415895700454712,0.6527777910232544,0.8752946257591248,,
,,,34,1329,,,,0.6218622326850891,0.6929824948310852
7.479137275367975e-05,1.36083984375,0.0,35,1339,,,,,
7.442179776262492e-05,0.05270576477050781,1.0,35,1349,,,,,
7.405046926578507e-05,0.790283203125,0.3333333432674408,35,1359,,,,,
,,,35,1367,1.2207576036453247,0.625,0.8771675229072571,,
,,,35,1367,,,,0.4463001489639282,0.7785087823867798
7.367740909103304e-05,0.50799560546875,1.0,36,1369,,,,,
7.330263906624168e-05,0.57513427734375,0.3333333432674408,36,1379,,,,,
7.292618829524145e-05,0.77978515625,1.0,36,1389,,,,,
7.254808588186279e-05,1.58251953125,0.0,36,1399,,,,,
,,,36,1405,1.104860782623291,0.6111111044883728,0.8958122730255127,,
,,,36,1405,,,,0.43577200174331665,0.7631579637527466
7.216836092993617e-05,0.045360565185546875,1.0,37,1409,,,,,
7.178703526733443e-05,0.4210190773010254,1.0,37,1419,,,,,
7.140413799788803e-05,0.5782470703125,0.25,37,1429,,,,,
7.101969822542742e-05,0.919921875,0.5,37,1439,,,,,
,,,37,1443,1.2810975313186646,0.6527777910232544,0.9052925109863281,,
,,,37,1443,,,,0.389788419008255,0.7697368264198303
7.063373777782544e-05,0.069732666015625,1.0,38,1449,,,,,
7.024630031082779e-05,0.4202880859375,1.0,38,1459,,,,,
6.985739310039207e-05,0.160858154296875,1.0,38,1469,,,,,
6.946705980226398e-05,0.017179489135742188,1.0,38,1479,,,,,
,,,38,1481,1.3303025960922241,0.5833333134651184,0.8843328952789307,,
,,,38,1481,,,,0.4779202342033386,0.7609649300575256
6.907532224431634e-05,0.214996337890625,1.0,39,1489,,,,,
6.868220953037962e-05,0.17181396484375,1.0,39,1499,,,,,
6.828775076428428e-05,1.2763671875,0.0,39,1509,,,,,
6.789197504986078e-05,0.1968994140625,1.0,39,1519,,,,,
,,,39,1519,1.1000548601150513,0.5972222089767456,0.9123842716217041,,
,,,39,1519,,,,0.3627868890762329,0.8377193808555603
6.749490421498194e-05,1.430511474609375e-06,1.0,40,1529,,,,,
6.709657463943586e-05,0.323486328125,1.0,40,1539,,,,,
6.669701542705297e-05,0.5840797424316406,0.3333333432674408,40,1549,,,,,
,,,40,1557,1.0286695957183838,0.7083333730697632,0.9082911610603333,,
,,,40,1557,,,,0.38265010714530945,0.8245614171028137
6.629624840570614e-05,0.20263671875,1.0,41,1559,,,,,
6.589430995518342e-05,0.20794677734375,1.0,41,1569,,,,,
6.549122190335765e-05,0.0946044921875,1.0,41,1579,,,,,
6.508702063001692e-05,0.003513336181640625,1.0,41,1589,,,,,
,,,41,1595,1.031626582145691,0.7083333730697632,0.9132154583930969,,
,,,41,1595,,,,0.3848801851272583,0.8486843109130859
6.468172796303406e-05,0.2687835693359375,1.0,42,1599,,,,,
6.427538028219715e-05,0.169464111328125,1.0,42,1609,,,,,
6.386799941537902e-05,0.0335540771484375,1.0,42,1619,,,,,
6.345962174236774e-05,0.2492542266845703,1.0,42,1629,,,,,
,,,42,1633,1.180932879447937,0.6388888955116272,0.8915088176727295,,
,,,42,1633,,,,0.46867063641548157,0.7280701994895935
6.305026909103617e-05,0.2969970703125,1.0,43,1639,,,,,
6.263998511712998e-05,0.23442840576171875,1.0,43,1649,,,,,
6.22287843725644e-05,0.009325981140136719,1.0,43,1659,,,,,
6.181670323712751e-05,0.86834716796875,0.3333333432674408,43,1669,,,,,
,,,43,1671,1.1764280796051025,0.6666666865348816,0.9002525210380554,,
,,,43,1671,,,,0.3920871615409851,0.8377193808555603
6.140376353869215e-05,0.02885526418685913,1.0,44,1679,,,,,
6.099000893300399e-05,0.3354320526123047,1.0,44,1689,,,,,
6.057546124793589e-05,0.0358123779296875,1.0,44,1699,,,,,
6.01601495873183e-05,0.39306640625,1.0,44,1709,,,,,
,,,44,1709,1.2299623489379883,0.5833333134651184,0.8960437774658203,,
,,,44,1709,,,,0.347406268119812,0.8092106580734253
5.9744106692960486e-05,0.1280364990234375,1.0,45,1719,,,,,
5.93273616686929e-05,0.3355712890625,1.0,45,1729,,,,,
5.8909943618346006e-05,0.075286865234375,1.0,45,1739,,,,,
,,,45,1747,1.3314509391784668,0.6388888955116272,0.9038299918174744,,
,,,45,1747,,,,0.26667293906211853,0.9100877642631531
5.8491881645750254e-05,0.10902690887451172,1.0,46,1749,,,,,
5.807320849271491e-05,0.7809295654296875,0.5,46,1759,,,,,
5.7653953263070434e-05,0.3932952880859375,1.0,46,1769,,,,,
5.723414506064728e-05,0.0806121826171875,1.0,46,1779,,,,,
,,,46,1785,1.1611909866333008,0.6805555820465088,0.9065761566162109,,
,,,46,1785,,,,0.286910742521286,0.861842155456543
5.681381662725471e-05,0.16754150390625,1.0,47,1789,,,,,
5.639299706672318e-05,0.09152984619140625,1.0,47,1799,,,,,
5.597171912086196e-05,0.4563789367675781,0.3333333432674408,47,1809,,,,,
5.55500082555227e-05,0.471649169921875,0.3333333432674408,47,1819,,,,,
,,,47,1823,1.2192013263702393,0.5972222089767456,0.8958859443664551,,
,,,47,1823,,,,0.2746768593788147,0.8750001192092896
5.5127897212514654e-05,0.3249592185020447,1.0,48,1829,,,,,
5.4705415095668286e-05,0.264068603515625,1.0,48,1839,,,,,
5.428259464679286e-05,0.1906585693359375,1.0,48,1849,,,,,
5.3859468607697636e-05,0.0097808837890625,1.0,48,1859,,,,,
,,,48,1861,1.3402814865112305,0.6388888955116272,0.913909912109375,,
,,,48,1861,,,,0.24311694502830505,0.9276315569877625
5.343605880625546e-05,0.5111083984375,1.0,49,1869,,,,,
5.301240526023321e-05,0.3864173889160156,1.0,49,1879,,,,,
5.258853343548253e-05,0.26782989501953125,1.0,49,1889,,,,,
5.216447607381269e-05,0.1871337890625,1.0,49,1899,,,,,
,,,49,1899,1.3253155946731567,0.555555522441864,0.8859637379646301,,
,,,49,1899,,,,0.20947495102882385,0.8947368264198303
5.174026227905415e-05,0.1297607421875,1.0,50,1909,,,,,
5.131592115503736e-05,1.2920055389404297,0.3333333432674408,50,1919,,,,,
5.089148544357158e-05,0.16897106170654297,1.0,50,1929,,,,,
,,,50,1937,1.3975974321365356,0.625,0.8924663066864014,,
,,,50,1937,,,,0.2240615338087082,0.9342105388641357
5.0466987886466086e-05,0.920654296875,0.0,51,1939,,,,,
5.004245394957252e-05,0.77978515625,1.0,51,1949,,,,,
4.9617916374700144e-05,0.3168191909790039,1.0,51,1959,,,,,
4.919341154163703e-05,0.29691624641418457,1.0,51,1969,,,,,
,,,51,1975,1.4700887203216553,0.625,0.8818812370300293,,
,,,51,1975,,,,0.271894246339798,0.8881579041481018
4.876896127825603e-05,0.14422607421875,1.0,52,1979,,,,,
4.8344598326366395e-05,0.087127685546875,1.0,52,1989,,,,,
4.7920355427777395e-05,0.006338834762573242,1.0,52,1999,,,,,
4.749626532429829e-05,0.0788116455078125,1.0,52,2009,,,,,
,,,52,2013,1.5437792539596558,0.625,0.887678861618042,,
,,,52,2013,,,,0.18988773226737976,0.9495614767074585
4.707235348178074e-05,0.068572998046875,1.0,53,2019,,,,,
4.6648652642033994e-05,0.26687389612197876,1.0,53,2029,,,,,
4.622519190888852e-05,0.0625,1.0,53,2039,,,,,
4.580200766213238e-05,0.10656750202178955,1.0,53,2049,,,,,
,,,53,2051,1.4647207260131836,0.5972222089767456,0.8863952159881592,,
,,,53,2051,,,,0.1858130842447281,0.9210526347160339
4.537912172963843e-05,0.0891265869140625,1.0,54,2059,,,,,
4.4956570491194725e-05,0.198516845703125,1.0,54,2069,,,,,
4.453438305063173e-05,0.3213958740234375,1.0,54,2079,,,,,
4.411259214975871e-05,0.6875,1.0,54,2089,,,,,
,,,54,2089,1.5805553197860718,0.6388888955116272,0.8950967788696289,,
,,,54,2089,,,,0.17952461540699005,0.9736841917037964
4.369121961644851e-05,0.001528024673461914,1.0,55,2099,,,,,
4.3270305468467996e-05,0.013769388198852539,1.0,55,2109,,,,,
4.2849878809647635e-05,0.00802004337310791,1.0,55,2119,,,,,
,,,55,2127,1.2200547456741333,0.625,0.9142571091651917,,
,,,55,2127,,,,0.2589170038700104,0.8596491813659668
4.2429965105839074e-05,0.015459060668945312,1.0,56,2129,,,,,
4.2010597098851576e-05,0.004544556140899658,1.0,56,2139,,,,,
4.15918038925156e-05,0.2120347023010254,1.0,56,2149,,,,,
4.117361822864041e-05,0.23162841796875,1.0,56,2159,,,,,
,,,56,2165,1.3227567672729492,0.6666666865348816,0.8941497802734375,,
,,,56,2165,,,,0.21602734923362732,0.8947368264198303
4.0756069211056456e-05,0.107757568359375,1.0,57,2169,,,,,
4.03391859435942e-05,0.11392402648925781,1.0,57,2179,,,,,
3.992300116806291e-05,0.0327301025390625,1.0,57,2189,,,,,
3.950754035031423e-05,0.655029296875,0.25,57,2199,,,,,
,,,57,2203,1.4829187393188477,0.6111111044883728,0.8986742496490479,,
,,,57,2203,,,,0.17516106367111206,0.918859601020813
3.9092836232157424e-05,0.3723278045654297,0.3333333432674408,58,2209,,,,,
3.867892155540176e-05,0.0265045166015625,1.0,58,2219,,,,,
3.826581814792007e-05,0.006179690361022949,1.0,58,2229,,,,,
3.7853566027479246e-05,0.00446319580078125,1.0,58,2239,,,,,
,,,58,2241,1.3055932521820068,0.6666666269302368,0.9097958207130432,,
,,,58,2241,,,,0.13845306634902954,0.9166667461395264
3.744218702195212e-05,0.003887653350830078,1.0,59,2249,,,,,
3.703171023516916e-05,0.019269466400146484,1.0,59,2259,,,,,
3.662217204691842e-05,0.0075244903564453125,1.0,59,2269,,,,,
3.6213597923051566e-05,0.046600341796875,1.0,59,2279,,,,,
,,,59,2279,1.6065024137496948,0.625,0.8872685432434082,,
,,,59,2279,,,,0.11730369180440903,0.9517544507980347
3.5806016967399046e-05,0.018433570861816406,1.0,60,2289,,,,,
3.539945828379132e-05,0.6332473754882812,0.3333333432674408,60,2299,,,,,
3.499395461403765e-05,0.350830078125,1.0,60,2309,,,,,
,,,60,2317,1.385786533355713,0.5972222089767456,0.9014625549316406,,
,,,60,2317,,,,0.12399814277887344,0.9451753497123718
3.4589531423989683e-05,0.0031439661979675293,1.0,61,2319,,,,,
3.418622145545669e-05,0.04105854034423828,1.0,61,2329,,,,,
3.378404653631151e-05,0.03122711181640625,1.0,61,2339,,,,,
3.3383046684321016e-05,0.8615226745605469,0.3333333432674408,61,2349,,,,,
,,,61,2355,1.398828387260437,0.6805555820465088,0.9097432494163513,,
,,,61,2355,,,,0.10969271510839462,0.9649122953414917
3.298324008937925e-05,0.0036965012550354004,1.0,62,2359,,,,,
3.258466313127428e-05,0.0044307708740234375,1.0,62,2369,,,,,
3.218734127585776e-05,0.043872833251953125,1.0,62,2379,,,,,
3.1791299988981336e-05,0.05936431884765625,1.0,62,2389,,,,,
,,,62,2393,1.3985729217529297,0.625,0.9043560028076172,,
,,,62,2393,,,,0.1318601816892624,0.9298245310783386
3.139657565043308e-05,0.09234619140625,1.0,63,2399,,,,,
3.100319008808583e-05,0.08362579345703125,1.0,63,2409,,,,,
3.0611176043748856e-05,0.158935546875,1.0,63,2419,,,,,
3.0220558983273804e-05,0.22332763671875,1.0,63,2429,,,,,
,,,63,2431,1.6571592092514038,0.6388888955116272,0.8937605023384094,,
,,,63,2431,,,,0.0887536108493805,0.9824562072753906
2.9831368010491133e-05,0.01632547378540039,1.0,64,2439,,,,,
2.9443630410241894e-05,0.025238037109375,1.0,64,2449,,,,,
2.9057375286356546e-05,0.01368093490600586,1.0,64,2459,,,,,
2.867262992367614e-05,0.0005211830139160156,1.0,64,2469,,,,,
,,,64,2469,1.3632181882858276,0.6666666269302368,0.906670868396759,,
,,,64,2469,,,,0.10074352473020554,0.9517544507980347
2.828942160704173e-05,0.012074768543243408,1.0,65,2479,,,,,
2.7907779440283775e-05,0.0143510103225708,1.0,65,2489,,,,,
2.7527728889253922e-05,0.08341121673583984,1.0,65,2499,,,,,
,,,65,2507,1.649057149887085,0.6388888955116272,0.8888362050056458,,
,,,65,2507,,,,0.11125807464122772,0.9824562072753906
2.7149299057782628e-05,0.004635930061340332,1.0,66,2509,,,,,
2.6772517230710946e-05,0.0066623687744140625,1.0,66,2519,,,,,
2.6397408873890527e-05,0.02193450927734375,1.0,66,2529,,,,,
2.6024003091151826e-05,0.040361881256103516,1.0,66,2539,,,,,
,,,66,2545,1.5134319067001343,0.6805555820465088,0.9043560028076172,,
,,,66,2545,,,,0.11629347503185272,0.9473684430122375
2.5652325348346494e-05,0.2305908203125,1.0,67,2549,,,,,
2.528240111132618e-05,0.04610443115234375,1.0,67,2559,,,,,
2.4914261302910745e-05,1.7404556274414062e-05,1.0,67,2569,,,,,
2.4547929569962434e-05,0.03925323486328125,1.0,67,2579,,,,,
,,,67,2583,1.425900936126709,0.6527777910232544,0.9044086337089539,,
,,,67,2583,,,,0.08355751633644104,0.9824560880661011
2.4183431378332898e-05,0.006725311279296875,1.0,68,2589,,,,,
2.3820795831852593e-05,0.01055145263671875,1.0,68,2599,,,,,
2.3460046577383764e-05,0.020672202110290527,1.0,68,2609,,,,,
2.310121271875687e-05,0.009011149406433105,1.0,68,2619,,,,,
,,,68,2621,1.5224419832229614,0.6527777910232544,0.8946759104728699,,
,,,68,2621,,,,0.06880185753107071,0.9649122357368469
2.274431608384475e-05,0.00683748722076416,1.0,69,2629,,,,,
2.2389385776477866e-05,0.011514663696289062,1.0,69,2639,,,,,
2.2036443624529056e-05,0.06915283203125,1.0,69,2649,,,,,
2.1685520550818183e-05,0.17041015625,1.0,69,2659,,,,,
,,,69,2659,1.5644943714141846,0.6666666865348816,0.8943918347358704,,
,,,69,2659,,,,0.058786533772945404,0.9649122357368469
2.1336636564228684e-05,0.11224365234375,1.0,70,2669,,,,,
2.0989818949601613e-05,0.004619121551513672,1.0,70,2679,,,,,
2.064509317278862e-05,0.02539825439453125,1.0,70,2689,,,,,
,,,70,2697,1.5432742834091187,0.6666666269302368,0.9022622108459473,,
,,,70,2697,,,,0.04978391155600548,0.9868420958518982
2.0302484699641354e-05,0.06313228607177734,1.0,71,2699,,,,,
1.9962017177022062e-05,0.018619775772094727,1.0,71,2709,,,,,
1.962371425179299e-05,0.0034055709838867188,1.0,71,2719,,,,,
1.9287601389805786e-05,0.031650543212890625,1.0,71,2729,,,,,
,,,71,2735,1.6155132055282593,0.6527777910232544,0.8945075869560242,,
,,,71,2735,,,,0.06929737329483032,0.9649122357368469
1.8953702237922698e-05,0.017763137817382812,1.0,72,2739,,,,,
1.8622042261995375e-05,1.3649463653564453e-05,1.0,72,2749,,,,,
