lr,train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,val_auroc_macro,train_loss_epoch,train_acc_epoch
9.000000318337698e-06,1.68701171875,0.5,0,9,,,,,
1.8999999156221747e-05,2.15234375,0.0,0,19,,,,,
2.9000000722589903e-05,2.845703125,0.0,0,29,,,,,
3.899999865097925e-05,1.130615234375,0.5,0,39,,,,,
4.8999998398358e-05,1.137451171875,1.0,0,49,,,,,
5.900000178371556e-05,2.4228515625,0.0,0,59,,,,,
6.900000153109431e-05,1.424560546875,0.5,0,69,,,,,
7.899999764049426e-05,1.210693359375,0.5,0,79,,,,,
8.900000102585182e-05,1.5655517578125,0.5,0,89,,,,,
9.899999713525176e-05,1.330078125,0.0,0,99,,,,,
9.999999747378752e-05,2.032470703125,0.5,0,109,,,,,
9.99999901978299e-05,2.6259765625,0.5,0,119,,,,,
9.999997564591467e-05,2.30517578125,0.5,0,129,,,,,
9.999996109399945e-05,1.466796875,0.0,0,139,,,,,
9.99999392661266e-05,2.224609375,0.0,0,149,,,,,
9.999991743825376e-05,1.99951171875,0.0,0,159,,,,,
9.999988105846569e-05,0.8642578125,0.25,0,169,,,,,
9.999984467867762e-05,1.885498046875,0.5,0,179,,,,,
9.999980102293193e-05,1.98046875,0.0,0,189,,,,,
9.999975736718625e-05,1.80859375,0.0,0,199,,,,,
,,,0,199,1.7836452722549438,0.16239316761493683,0.6882722973823547,,
,,,0,199,,,,1.6984529495239258,0.36416664719581604
9.999970643548295e-05,1.3212890625,0.3333333432674408,1,209,,,,,
9.999964822782204e-05,1.542236328125,0.5,1,219,,,,,
9.999959002016112e-05,1.32177734375,0.5,1,229,,,,,
9.99995245365426e-05,1.624755859375,0.5,1,239,,,,,
9.999945177696645e-05,1.6748046875,0.0,1,249,,,,,
9.99993717414327e-05,1.8076171875,0.0,1,259,,,,,
9.999929170589894e-05,1.029052734375,1.0,1,269,,,,,
9.999920439440757e-05,2.3466796875,0.0,1,279,,,,,
9.99991170829162e-05,1.9365234375,0.0,1,289,,,,,
9.999902249546722e-05,0.8968505859375,0.5,1,299,,,,,
9.999892063206062e-05,2.158203125,0.0,1,309,,,,,
9.99988114926964e-05,1.9951171875,0.0,1,319,,,,,
9.999870235333219e-05,2.08642578125,0.0,1,329,,,,,
9.999858593801036e-05,0.977294921875,1.0,1,339,,,,,
9.999846952268854e-05,1.0909423828125,0.3333333432674408,1,349,,,,,
9.999833855545148e-05,1.87255859375,0.0,1,359,,,,,
9.999820758821443e-05,1.05419921875,0.3333333432674408,1,369,,,,,
9.999807662097737e-05,1.21783447265625,0.5,1,379,,,,,
9.99979383777827e-05,1.078125,0.3333333432674408,1,389,,,,,
9.999779285863042e-05,1.0498046875,0.0,1,399,,,,,
,,,1,399,1.4309449195861816,0.30666583776474,0.7621586918830872,,
,,,1,399,,,,1.5134810209274292,0.37999990582466125
9.999764006352052e-05,1.56787109375,0.0,2,409,,,,,
9.999748726841062e-05,1.147705078125,0.5,2,419,,,,,
9.999732719734311e-05,0.59521484375,1.0,2,429,,,,,
9.999715985031798e-05,1.00146484375,0.25,2,439,,,,,
9.999698522733524e-05,1.84375,0.0,2,449,,,,,
9.99968106043525e-05,2.451171875,0.0,2,459,,,,,
9.999663598136976e-05,0.74560546875,1.0,2,469,,,,,
9.99964468064718e-05,0.950439453125,0.5,2,479,,,,,
9.999625763157383e-05,1.21875,0.5,2,489,,,,,
9.999606118071824e-05,2.4521484375,0.0,2,499,,,,,
9.999586472986266e-05,0.9732666015625,0.5,2,509,,,,,
9.999566100304946e-05,1.5400390625,0.0,2,519,,,,,
9.999545000027865e-05,1.10498046875,1.0,2,529,,,,,
9.999523172155023e-05,2.974609375,0.0,2,539,,,,,
9.99950134428218e-05,1.333251953125,0.5,2,549,,,,,
9.999478788813576e-05,2.25390625,0.0,2,559,,,,,
9.999456233344972e-05,1.48193359375,0.3333333432674408,2,569,,,,,
9.999432950280607e-05,1.73876953125,0.0,2,579,,,,,
9.99940893962048e-05,2.119873046875,0.3333333432674408,2,589,,,,,
9.999384201364592e-05,1.0224609375,0.0,2,599,,,,,
,,,2,599,1.587490200996399,0.2738095223903656,0.7803009152412415,,
,,,2,599,,,,1.4360015392303467,0.4070833921432495
9.999359463108703e-05,1.526123046875,0.5,3,609,,,,,
9.999333997257054e-05,1.6318359375,0.5,3,619,,,,,
9.999307803809643e-05,1.5927734375,0.3333333432674408,3,629,,,,,
9.999281610362232e-05,1.0654296875,0.25,3,639,,,,,
9.999254689319059e-05,1.126708984375,0.25,3,649,,,,,
9.999227768275887e-05,2.9248046875,0.0,3,659,,,,,
9.999199392041191e-05,1.5703125,0.3333333432674408,3,669,,,,,
9.999171015806496e-05,1.3876953125,0.25,3,679,,,,,
9.999142639571801e-05,0.4774169921875,1.0,3,689,,,,,
9.999112808145583e-05,2.3125,0.0,3,699,,,,,
9.999082976719365e-05,0.585693359375,1.0,3,709,,,,,
9.999052417697385e-05,0.67291259765625,1.0,3,719,,,,,
9.999021858675405e-05,1.438232421875,0.3333333432674408,3,729,,,,,
9.998990572057664e-05,2.388671875,0.0,3,739,,,,,
9.998958557844162e-05,1.679443359375,0.3333333432674408,3,749,,,,,
9.99892654363066e-05,2.51123046875,0.0,3,759,,,,,
9.998893801821396e-05,1.26513671875,0.0,3,769,,,,,
9.99886033241637e-05,0.9857177734375,0.5,3,779,,,,,
9.998826135415584e-05,2.6748046875,0.0,3,789,,,,,
9.998791938414797e-05,0.1834716796875,1.0,3,799,,,,,
,,,3,799,1.3755706548690796,0.27941176295280457,0.8091135025024414,,
,,,3,799,,,,1.381742000579834,0.39125001430511475
9.998757013818249e-05,1.595703125,0.0,4,809,,,,,
9.998722089221701e-05,3.228515625,0.0,4,819,,,,,
9.998686437029392e-05,0.87890625,0.3333333432674408,4,829,,,,,
9.99865005724132e-05,0.6497802734375,1.0,4,839,,,,,
9.998612949857488e-05,0.300537109375,1.0,4,849,,,,,
9.998575842473656e-05,2.01611328125,0.0,4,859,,,,,
9.998538007494062e-05,1.06201171875,0.5,4,869,,,,,
9.998499444918707e-05,2.7392578125,0.0,4,879,,,,,
9.998460882343352e-05,1.112060546875,1.0,4,889,,,,,
9.998421592172235e-05,1.213623046875,0.3333333432674408,4,899,,,,,
9.998382302001119e-05,1.17041015625,0.0,4,909,,,,,
9.998341556638479e-05,1.79736328125,0.0,4,919,,,,,
9.99830081127584e-05,1.4482421875,0.5,4,929,,,,,
