lr,train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,val_auroc_macro,train_loss_epoch,train_acc_epoch
4.2010597098851576e-05,0.0018461942672729492,1.0,56,2139,,,,,
4.15918038925156e-05,0.914794921875,0.25,56,2149,,,,,
4.117361822864041e-05,0.097900390625,1.0,56,2159,,,,,
,,,56,2165,1.557785987854004,0.5277777910232544,0.8805975914001465,,
,,,56,2165,,,,0.3001183569431305,0.8881579041481018
4.0756069211056456e-05,0.284576416015625,1.0,57,2169,,,,,
4.03391859435942e-05,0.02049112319946289,1.0,57,2179,,,,,
3.992300116806291e-05,0.02243804931640625,1.0,57,2189,,,,,
3.950754035031423e-05,0.046672821044921875,1.0,57,2199,,,,,
,,,57,2203,1.0501118898391724,0.4722222089767456,0.8978956341743469,,
,,,57,2203,,,,0.1741292029619217,0.956140398979187
3.9092836232157424e-05,0.005222320556640625,1.0,58,2209,,,,,
3.867892155540176e-05,0.023691177368164062,1.0,58,2219,,,,,
3.826581814792007e-05,0.09672164916992188,1.0,58,2229,,,,,
3.7853566027479246e-05,0.035541534423828125,1.0,58,2239,,,,,
,,,58,2241,1.0713187456130981,0.5138888955116272,0.9052714705467224,,
,,,58,2241,,,,0.12620404362678528,0.9517543315887451
3.744218702195212e-05,0.20406436920166016,1.0,59,2249,,,,,
3.703171023516916e-05,0.0014600753784179688,1.0,59,2259,,,,,
3.662217204691842e-05,0.0035085678100585938,1.0,59,2269,,,,,
3.6213597923051566e-05,0.012451171875,1.0,59,2279,,,,,
,,,59,2279,1.0831077098846436,0.4861111044883728,0.8989372849464417,,
,,,59,2279,,,,0.07078371942043304,0.9824562072753906
3.5806016967399046e-05,0.0268707275390625,1.0,60,2289,,,,,
3.539945828379132e-05,0.17203903198242188,1.0,60,2299,,,,,
3.499395461403765e-05,0.09305953979492188,1.0,60,2309,,,,,
,,,60,2317,1.1695563793182373,0.4861111044883728,0.9027777314186096,,
,,,60,2317,,,,0.05495684593915939,0.9824560880661011
3.4589531423989683e-05,0.060699462890625,1.0,61,2319,,,,,
3.418622145545669e-05,0.005013942718505859,1.0,61,2329,,,,,
3.378404653631151e-05,0.0077648162841796875,1.0,61,2339,,,,,
3.3383046684321016e-05,0.19921875,1.0,61,2349,,,,,
,,,61,2355,1.1082607507705688,0.4861111044883728,0.9101009964942932,,
,,,61,2355,,,,0.06738001108169556,0.9627193808555603
3.298324008937925e-05,0.0024509429931640625,1.0,62,2359,,,,,
3.258466313127428e-05,0.002671658992767334,1.0,62,2369,,,,,
3.218734127585776e-05,0.011561870574951172,1.0,62,2379,,,,,
3.1791299988981336e-05,0.050144195556640625,1.0,62,2389,,,,,
,,,62,2393,1.3628934621810913,0.5,0.9009153842926025,,
,,,62,2393,,,,0.055686693638563156,0.9649122953414917
3.139657565043308e-05,0.19808757305145264,1.0,63,2399,,,,,
3.100319008808583e-05,0.0029183626174926758,1.0,63,2409,,,,,
3.0611176043748856e-05,0.009240150451660156,1.0,63,2419,,,,,
3.0220558983273804e-05,0.04649925231933594,1.0,63,2429,,,,,
,,,63,2431,1.1162866353988647,0.5416666269302368,0.9121212363243103,,
,,,63,2431,,,,0.0552905909717083,0.9868420958518982
2.9831368010491133e-05,0.0281829833984375,1.0,64,2439,,,,,
2.9443630410241894e-05,0.003894805908203125,1.0,64,2449,,,,,
2.9057375286356546e-05,0.0075778961181640625,1.0,64,2459,,,,,
2.867262992367614e-05,0.0203857421875,1.0,64,2469,,,,,
,,,64,2469,1.2259382009506226,0.5138888955116272,0.9021990299224854,,
,,,64,2469,,,,0.048456624150276184,0.9736841917037964
2.828942160704173e-05,0.007343292236328125,1.0,65,2479,,,,,
2.7907779440283775e-05,0.006926059722900391,1.0,65,2489,,,,,
2.7527728889253922e-05,0.0500030517578125,1.0,65,2499,,,,,
,,,65,2507,1.1208815574645996,0.5138888955116272,0.9101009964942932,,
,,,65,2507,,,,0.07037639617919922,0.956140398979187
2.7149299057782628e-05,0.0460357666015625,1.0,66,2509,,,,,
2.6772517230710946e-05,0.0060672760009765625,1.0,66,2519,,,,,
2.6397408873890527e-05,0.027379989624023438,1.0,66,2529,,,,,
2.6024003091151826e-05,0.022520065307617188,1.0,66,2539,,,,,
,,,66,2545,1.3888546228408813,0.5277777910232544,0.8991792798042297,,
,,,66,2545,,,,0.04264523461461067,0.9802631735801697
2.5652325348346494e-05,0.004006385803222656,1.0,67,2549,,,,,
2.528240111132618e-05,0.011140823364257812,1.0,67,2559,,,,,
2.4914261302910745e-05,0.06280899047851562,1.0,67,2569,,,,,
2.4547929569962434e-05,0.008662223815917969,1.0,67,2579,,,,,
,,,67,2583,1.1702221632003784,0.5138888955116272,0.9038931727409363,,
,,,67,2583,,,,0.034254394471645355,1.0
2.4183431378332898e-05,0.0016954541206359863,1.0,68,2589,,,,,
2.3820795831852593e-05,0.010042190551757812,1.0,68,2599,,,,,
2.3460046577383764e-05,0.021640777587890625,1.0,68,2609,,,,,
2.310121271875687e-05,0.006758689880371094,1.0,68,2619,,,,,
,,,68,2621,1.239281415939331,0.5138888955116272,0.9067234992980957,,
,,,68,2621,,,,0.030519824475049973,0.9802631735801697
2.274431608384475e-05,0.006554782390594482,1.0,69,2629,,,,,
2.2389385776477866e-05,0.005143165588378906,1.0,69,2639,,,,,
2.2036443624529056e-05,0.004403114318847656,1.0,69,2649,,,,,
2.1685520550818183e-05,0.0004432201385498047,1.0,69,2659,,,,,
,,,69,2659,1.2648258209228516,0.5138888955116272,0.9070706963539124,,
,,,69,2659,,,,0.02032047137618065,1.0
2.1336636564228684e-05,0.005299687385559082,1.0,70,2669,,,,,
2.0989818949601613e-05,0.004103183746337891,1.0,70,2679,,,,,
2.064509317278862e-05,0.009243965148925781,1.0,70,2689,,,,,
,,,70,2697,1.205106496810913,0.5138888955116272,0.9044718146324158,,
,,,70,2697,,,,0.017474988475441933,1.0
2.0302484699641354e-05,0.023014068603515625,1.0,71,2699,,,,,
1.9962017177022062e-05,0.01139068603515625,1.0,71,2709,,,,,
1.962371425179299e-05,0.0018519163131713867,1.0,71,2719,,,,,
1.9287601389805786e-05,0.015156030654907227,1.0,71,2729,,,,,
,,,71,2735,1.269680142402649,0.5138888955116272,0.9070706963539124,,
,,,71,2735,,,,0.014872741885483265,1.0
1.8953702237922698e-05,0.0012379288673400879,1.0,72,2739,,,,,
