lr,train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,val_auroc_macro,train_loss_epoch,train_acc_epoch
9.000000318337698e-06,1.849609375,0.0,0,9,,,,,
1.8999999156221747e-05,1.7021484375,0.3333333432674408,0,19,,,,,
2.9000000722589903e-05,2.423828125,0.0,0,29,,,,,
,,,0,37,1.6949599981307983,0.23333334922790527,0.8184658885002136,,
,,,0,37,,,,1.7843272686004639,0.21929824352264404
3.899999865097925e-05,1.69921875,0.0,1,39,,,,,
4.8999998398358e-05,1.22265625,1.0,1,49,,,,,
5.900000178371556e-05,2.548828125,0.0,1,59,,,,,
6.900000153109431e-05,1.66015625,0.3333333432674408,1,69,,,,,
,,,1,75,1.6815729141235352,0.25,0.8081229329109192,,
,,,1,75,,,,1.6912646293640137,0.3114035129547119
7.899999764049426e-05,1.39892578125,0.5,2,79,,,,,
8.900000102585182e-05,2.11328125,0.0,2,89,,,,,
9.899999713525176e-05,1.86962890625,0.0,2,99,,,,,
9.999854228226468e-05,1.916015625,0.0,2,109,,,,,
,,,2,113,1.6142511367797852,0.3333333432674408,0.8128998279571533,,
,,,2,113,,,,1.6304515600204468,0.2982456088066101
9.999349276768044e-05,2.0106201171875,0.3333333432674408,3,119,,,,,
9.998484165407717e-05,1.58544921875,0.3333333432674408,3,129,,,,,
9.997258894145489e-05,1.330322265625,0.0,3,139,,,,,
9.995673462981358e-05,1.5633544921875,0.3333333432674408,3,149,,,,,
,,,3,151,1.2958239316940308,0.3333333432674408,0.8180555701255798,,
,,,3,151,,,,1.7121150493621826,0.29605263471603394
9.993727144319564e-05,1.0323486328125,0.5,4,159,,,,,
9.99142139335163e-05,1.7373046875,0.0,4,169,,,,,
9.988755482481793e-05,1.310791015625,0.3333333432674408,4,179,,,,,
9.985730139305815e-05,0.95751953125,1.0,4,189,,,,,
,,,4,189,1.2881639003753662,0.4166666865348816,0.812373697757721,,
,,,4,189,,,,1.6339900493621826,0.28070175647735596
9.982345363823697e-05,1.6376953125,0.25,5,199,,,,,
9.9786018836312e-05,1.33349609375,0.0,5,209,,,,,
9.974498971132562e-05,0.868896484375,1.0,5,219,,,,,
,,,5,227,1.2045965194702148,0.4722222089767456,0.8215382695198059,,
,,,5,227,,,,1.4634591341018677,0.32456138730049133
9.970037353923544e-05,1.082763671875,0.3333333432674408,6,229,,,,,
9.965217759599909e-05,0.6099853515625,1.0,6,239,,,,,
9.960039460565895e-05,1.6171875,0.0,6,249,,,,,
9.954503912013024e-05,0.764892578125,1.0,6,259,,,,,
,,,6,265,1.2276474237442017,0.3055555522441864,0.8599116206169128,,
,,,6,265,,,,1.2645937204360962,0.4671052098274231
9.948611841537058e-05,2.333984375,0.0,7,269,,,,,
9.942362521542236e-05,1.0771484375,0.3333333432674408,7,279,,,,,
9.935756679624319e-05,1.1298828125,0.25,7,289,,,,,
9.928795043379068e-05,1.77587890625,0.0,7,299,,,,,
,,,7,303,1.3245714902877808,0.4305555522441864,0.8500842452049255,,
,,,7,303,,,,1.2640345096588135,0.36622804403305054
9.921478340402246e-05,0.469085693359375,1.0,8,309,,,,,
9.91380657069385e-05,1.23486328125,0.0,8,319,,,,,
9.905781189445406e-05,0.4251708984375,1.0,8,329,,,,,
9.897401469061151e-05,1.2060546875,0.3333333432674408,8,339,,,,,
,,,8,341,1.0978935956954956,0.5555555820465088,0.8550189137458801,,
,,,8,341,,,,1.273095965385437,0.3947368264198303
